fixture,team,player_id,name,position,minutes,rating,goals,assists,shots_total,shots_on,passes_total,accurate_passes,pass_accuracy_%,tackles,interceptions,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_won,duels_total,shots_on_target_ratio,goal_conversion_rate,duel_win_ratio,tackle_success_rate,goal_involvement,cards_total,cards_per_90,fouls_per_90,cards_per_foul,duel_foul_ratio,avg_rating_last_4,avg_goals_last_4,avg_assists_last_4,goal_involvement_last_4,form_index,performance_variance,aggression_index_norm,form_index_team,control_index,opponent,aggression_index_norm_opp,cards_per_90_team,fouls_per_90_team,form_index_team_opp,control_index_opp,cards_per_90_team_opp,fouls_per_90_team_opp,agg_diff,form_diff,control_diff,is_defensive,expected_foul_pressure,expected_card_risk
lorient vs monaco,monaco,0,Pape Cabral,M,9,6.7,0.0,0.0,1.0,1.0,13,13.0,100.0,1.0,1.0,0.0,0.0,0,0,1.0,3.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,4.02,0.0,0.4419326843170251,-0.55,0.6769435055528731,lorient,0.34840542877817193,2,10.0,-0.35,0.6206037511146221,0,0,0.09352725553885316,-0.20000000000000007,0.05633975443825101,0,0.0,0.0
paris saint germain vs auxerre,paris saint germain,0,Mathis Jangeal,F,10,6.3,0.0,0.0,0.0,0.0,9,9.0,100.0,0.0,0.0,1.0,0.0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.0,0.0,0.5,6.5,0.0,0.0,0.0,3.9,0.08000000000000014,0.6201405854871203,0.32,0.7196414919178681,auxerre,0.3463562042478757,2,10.0,-0.6399999999999999,0.5487192467697055,0,0,0.27378438123924453,0.96,0.17092224514816257,0,0.0,0.0
lyon vs marseille,marseille,6,Leonardo Balerdi,D,90,7.2,0.0,0.0,0.0,0.0,47,41.0,87.2,2.0,0.0,1.0,1.0,0,0,6.0,10.0,0.0,0.0,0.6,0.2,0.0,0,0.0,1.0,0.0,0.1,7.2,0.0,0.0,0.0,4.32,0.0,0.425530788372955,-0.8999999999999999,0.5406885021006602,lyon,0.6123561936025534,2,16.0,-0.375,0.6760935929513912,0,0,-0.18682540522959845,-0.5249999999999999,-0.13540509085073094,0,0.0,0.0
marseille vs le havre,marseille,6,Leonardo Balerdi,D,90,6.9,0.0,0.0,0.0,0.0,99,97.0,98.0,3.0,0.0,2.0,0.0,0,0,5.0,9.0,0.0,0.0,0.5555555555555556,0.3333333333333333,0.0,0,0.0,2.0,0.0,0.2222222222222222,7.050000000000001,0.0,0.0,0.0,4.23,0.04500000000000008,0.6588629451180412,0.75,0.702010569236547,le havre,0.4819776095256585,2,13.0,0.30000000000000004,0.46553497545807315,0,0,0.17688533559238273,0.44999999999999996,0.23647559377847388,0,0.0,0.0
marseille vs paris fc,marseille,6,Leonardo Balerdi,D,90,7.2,0.0,0.0,1.0,1.0,97,92.0,94.8,0.0,0.0,0.0,1.0,0,0,6.0,6.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.1000000000000005,0.0,0.0,0.0,4.26,0.02999999999999999,0.285411734450756,1.2000000000000002,0.6993286059926377,paris fc,0.3848124308229142,0,12.0,0.2,0.5793658458071785,0,0,-0.0994006963721582,1.0000000000000002,0.11996276018545915,0,0.0,0.0
marseille vs paris saint germain,marseille,6,Leonardo Balerdi,D,90,7.2,0.0,0.0,0.0,0.0,23,20.0,87.0,3.0,3.0,1.0,1.0,0,0,5.0,10.0,0.0,0.0,0.5,0.3,0.0,0,0.0,1.0,0.0,0.1,7.125,0.0,0.0,0.0,4.2749999999999995,0.02249999999999999,0.628279821446197,0.8800000000000001,0.5554065933518613,paris saint germain,0.17098661737831536,0,7.0,0.1,0.6983681719130547,0,0,0.45729320406788165,0.7800000000000001,-0.1429615785611934,0,0.0,0.0
metz vs marseille,marseille,6,Leonardo Balerdi,D,26,7.0,0.0,0.0,0.0,0.0,29,29.0,100.0,1.0,1.0,0.0,0.0,0,0,2.0,2.0,0.0,0.0,1.0,0.5,0.0,0,0.0,0.0,0.0,0.0,7.075,0.0,0.0,0.0,4.245,0.022499999999999937,0.17075467137506592,1.3599999999999999,0.7039417955233953,metz,0.2159510068653924,0,8.0,-0.175,0.5940122324159022,0,0,-0.04519633549032648,1.535,0.10992956310749313,0,0.0,0.0
rennes vs marseille,marseille,6,Leonardo Balerdi,D,90,7.7,0.0,0.0,2.0,1.0,94,92.0,97.9,5.0,0.0,1.0,1.0,1,0,7.0,11.0,0.5,0.0,0.6363636363636364,0.45454545454545453,0.0,1,1.0,1.0,1.0,0.09090909090909091,7.275,0.0,0.0,0.0,4.365,0.0891666666666673,0.418471258890595,0.7000000000000001,0.8277891356384112,rennes,0.2933343108066463,3,8.0,0.27999999999999997,0.4866740965671706,0,0,0.1251369480839487,0.4200000000000001,0.3411150390712406,0,0.0,0.0
strasbourg vs marseille,marseille,6,Leonardo Balerdi,D,90,7.0,0.0,0.0,2.0,0.0,69,64.0,92.8,3.0,2.0,1.0,3.0,1,0,8.0,10.0,0.0,0.0,0.8,0.3,0.0,1,1.0,1.0,1.0,0.1,7.225,0.0,0.0,0.0,4.335,0.10916666666666713,0.6141525917297612,0.44000000000000006,0.6702927042376584,strasbourg,0.47782593385388955,2,13.0,0.52,0.5936249620655041,0,0,0.13632665787587167,-0.07999999999999996,0.07666774217215433,0,0.0,0.0
lille vs paris saint germain,paris saint germain,9,Achraf Hakimi,D,31,6.2,0.0,0.0,1.0,0.0,20,17.0,85.0,1.0,0.0,1.0,1.0,0,0,2.0,5.0,0.0,0.0,0.4,0.2,0.0,0,0.0,2.903225806451613,0.0,0.2,6.2,0.0,0.0,0.0,3.7199999999999998,0.0,0.41379432060853144,0.2,0.7204286939658388,lille,0.3642287022819929,1,11.0,-0.42499999999999993,0.5639152575017884,0,0,0.04956561832653855,0.625,0.15651343646405036,0,0.0,0.0
marseille vs paris saint germain,paris saint germain,9,Achraf Hakimi,F,90,7.0,0.0,0.0,2.0,1.0,78,67.0,85.9,3.0,0.0,1.0,2.0,0,0,7.0,11.0,0.5,0.0,0.6363636363636364,0.2727272727272727,0.0,0,0.0,1.0,0.0,0.09090909090909091,6.6,0.0,0.0,0.0,3.9599999999999995,0.32000000000000023,0.17098661737831536,0.1,0.6983681719130547,marseille,0.628279821446197,3,16.0,0.8800000000000001,0.5554065933518613,0,0,-0.45729320406788165,-0.7800000000000001,0.1429615785611934,0,0.0,0.0
nantes vs paris saint germain,paris saint germain,9,Achraf Hakimi,D,30,6.9,0.0,0.0,0.0,0.0,28,26.0,92.9,1.0,0.0,1.0,0.0,1,0,1.0,3.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1,3.0,3.0,1.0,0.3333333333333333,6.7,0.0,0.0,0.0,4.02,0.19000000000000022,0.1539153915391539,0.13333333333333333,0.7720121830916444,nantes,0.15213058307728305,1,6.0,-0.13333333333333333,0.4863874134878481,0,0,0.001784808461870846,0.26666666666666666,0.28562476960379635,0,0.0,0.0
paris saint germain vs angers,paris saint germain,9,Achraf Hakimi,D,90,6.6,0.0,0.0,1.0,0.0,129,122.0,94.6,1.0,1.0,1.0,0.0,0,0,3.0,13.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.0,0,0.0,1.0,0.0,0.07692307692307693,6.675,0.0,0.0,0.0,4.005,0.12916666666666685,0.0,0.225,0.9178899082568808,angers,0.25262746862921587,0,9.0,-0.15999999999999998,0.4211714890613973,0,0,-0.25262746862921587,0.385,0.4967184191954835,0,0.0,0.0
paris saint germain vs auxerre,paris saint germain,9,Achraf Hakimi,D,54,6.9,0.0,0.0,0.0,0.0,46,39.0,84.8,2.0,0.0,1.0,1.0,0,0,3.0,6.0,0.0,0.0,0.5,0.3333333333333333,0.0,0,0.0,1.6666666666666665,0.0,0.16666666666666666,6.8500000000000005,0.0,0.0,0.0,4.11,0.030000000000000346,0.6201405854871203,0.32,0.7196414919178681,auxerre,0.3463562042478757,2,10.0,-0.6399999999999999,0.5487192467697055,0,0,0.27378438123924453,0.96,0.17092224514816257,0,0.0,0.0
paris saint germain vs lens,paris saint germain,9,Achraf Hakimi,D,90,6.7,0.0,0.0,0.0,0.0,66,62.0,93.9,1.0,0.0,0.0,1.0,0,0,2.0,6.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0,0.0,0.0,0.0,0.0,6.775,0.0,0.0,0.0,4.065,0.02250000000000031,0.32586395894491405,0.42,0.7481663275384048,lens,0.2615928259492616,2,8.0,0.32000000000000006,0.5613384417570197,0,0,0.06427113299565246,0.09999999999999992,0.1868278857813851,0,0.0,0.0
toulouse vs paris saint germain,paris saint germain,9,Achraf Hakimi,D,90,5.2,0.0,0.0,1.0,1.0,76,69.0,90.8,2.0,1.0,0.0,0.0,0,0,2.0,6.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,6.35,0.0,0.0,0.0,3.8099999999999996,0.6033333333333334,0.34209807535375386,1.16,0.818520197709978,toulouse,0.19471358900595942,1,7.0,0.5399999999999999,0.5306512163950887,0,0,0.14738448634779444,0.62,0.28786898131488925,0,0.0,0.0
lille vs paris saint germain,paris saint germain,33,Lucas Hernández,D,68,7.6,0.0,0.0,1.0,0.0,69,66.0,95.7,0.0,1.0,2.0,1.0,1,0,2.0,5.0,0.0,0.0,0.4,0.0,0.0,1,1.3235294117647058,2.6470588235294117,0.5,0.4,7.6,0.0,0.0,0.0,4.56,0.0,0.41379432060853144,0.2,0.7204286939658388,lille,0.3642287022819929,1,11.0,-0.42499999999999993,0.5639152575017884,0,0,0.04956561832653855,0.625,0.15651343646405036,0,0.0,0.0
nantes vs paris saint germain,paris saint germain,33,Lucas Hernández,D,61,6.9,0.0,0.0,1.0,1.0,50,44.0,88.0,0.0,1.0,0.0,1.0,0,0,2.0,3.0,1.0,0.0,0.6666666666666666,0.0,0.0,0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,0.0,4.35,0.2449999999999995,0.1539153915391539,0.13333333333333333,0.7720121830916444,nantes,0.15213058307728305,1,6.0,-0.13333333333333333,0.4863874134878481,0,0,0.001784808461870846,0.26666666666666666,0.28562476960379635,0,0.0,0.0
paris saint germain vs auxerre,paris saint germain,33,Lucas Hernández,D,90,7.6,0.0,0.0,0.0,0.0,72,63.0,87.5,1.0,2.0,2.0,2.0,0,0,7.0,10.0,0.0,0.0,0.7,0.1,0.0,0,0.0,2.0,0.0,0.2,7.366666666666667,0.0,0.0,0.0,4.42,0.16333333333333305,0.6201405854871203,0.32,0.7196414919178681,auxerre,0.3463562042478757,2,10.0,-0.6399999999999999,0.5487192467697055,0,0,0.27378438123924453,0.96,0.17092224514816257,0,0.0,0.0
paris saint germain vs lens,paris saint germain,33,Lucas Hernández,D,90,6.9,0.0,0.0,0.0,0.0,89,88.0,98.9,0.0,0.0,2.0,1.0,0,0,1.0,6.0,0.0,0.0,0.16666666666666666,0.0,0.0,0,0.0,2.0,0.0,0.3333333333333333,7.25,0.0,0.0,0.0,4.35,0.163333333333333,0.32586395894491405,0.42,0.7481663275384048,lens,0.2615928259492616,2,8.0,0.32000000000000006,0.5613384417570197,0,0,0.06427113299565246,0.09999999999999992,0.1868278857813851,0,0.0,0.0
paris saint germain vs strasbourg,paris saint germain,33,Lucas Hernández,D,90,6.2,0.0,0.0,0.0,0.0,91,86.0,94.5,1.0,0.0,3.0,0.0,1,0,3.0,7.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,1,1.0,3.0,0.3333333333333333,0.42857142857142855,6.8999999999999995,0.0,0.0,0.0,4.14,0.3266666666666666,0.4332691187670803,0.6000000000000001,0.7468654434250764,strasbourg,0.5351110741326234,1,15.0,0.375,0.5228530180220302,0,0,-0.10184195536554308,0.2250000000000001,0.22401242540304622,0,0.0,0.0
lens vs lyon,lyon,68,Clinton Mata,D,90,8.2,0.0,0.0,0.0,0.0,43,39.0,90.7,1.0,1.0,0.0,2.0,0,0,3.0,3.0,0.0,0.0,1.0,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,4.919999999999999,0.0,0.732215868645688,-0.09999999999999998,0.6150729081662092,lens,0.4769233956643746,2,13.0,-0.02499999999999991,0.7233047280349104,0,0,0.2552924729813134,-0.07500000000000007,-0.10823181986870123,0,0.0,0.0
lille vs lyon,lyon,68,Clinton Mata,D,90,7.5,0.0,0.0,0.0,0.0,39,33.0,84.6,0.0,0.0,0.0,2.0,0,0,3.0,6.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,7.85,0.0,0.0,0.0,4.71,0.2449999999999995,1.0,-0.3999999999999999,0.5693481017378982,lille,0.8369520209939547,4,20.0,-1.05,0.5912840464145874,0,0,0.16304797900604528,0.6500000000000001,-0.021935944676689245,0,0.0,0.0
lyon vs angers,lyon,68,Clinton Mata,D,90,7.5,0.0,0.0,0.0,0.0,90,82.0,91.1,3.0,0.0,1.0,0.0,0,0,6.0,9.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,1.0,0.0,0.1111111111111111,7.733333333333333,0.0,0.0,0.0,4.64,0.16333333333333305,0.56525064271133,-0.29999999999999993,0.719180375408626,angers,0.3500820670302324,2,10.0,-0.3,0.5358376287267266,0,0,0.21516857568109754,5.551115123125783e-17,0.18334274668189943,0,0.0,0.0
lyon vs marseille,lyon,68,Clinton Mata,D,90,6.9,0.0,0.0,1.0,0.0,37,36.0,97.3,0.0,1.0,2.0,0.0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.4,7.525,0.0,0.0,0.0,4.515,0.28249999999999975,0.6123561936025534,-0.375,0.6760935929513912,marseille,0.425530788372955,3,11.0,-0.8999999999999999,0.5406885021006602,0,0,0.18682540522959845,0.5249999999999999,0.13540509085073094,0,0.0,0.0
lyon vs metz,lyon,68,Clinton Mata,D,86,7.2,0.0,0.0,0.0,0.0,87,83.0,95.4,2.0,0.0,0.0,1.0,0,0,3.0,3.0,0.0,0.0,1.0,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,7.275,0.0,0.0,0.0,4.365,0.08250000000000042,0.4266242481025596,0.0,0.6770038480201317,metz,0.566072524207438,2,15.0,-0.6,0.6414881459062391,0,0,-0.13944827610487842,0.6,0.035515702113892544,0,0.0,0.0
lyon vs toulouse,lyon,68,Clinton Mata,D,90,6.0,0.0,0.0,1.0,0.0,77,67.0,87.0,1.0,1.0,0.0,0.0,0,0,1.0,4.0,0.0,0.0,0.25,0.25,0.0,0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,4.14,0.42000000000000065,0.4544062249362192,0.05999999999999994,0.7105344600584343,toulouse,0.6708167548781024,3,17.0,-0.7999999999999998,0.4971244005759231,0,0,-0.21641052994188326,0.8599999999999998,0.21341005948251124,0,0.0,0.0
nice vs lyon,lyon,68,Clinton Mata,D,77,6.7,0.0,0.0,0.0,0.0,87,82.0,94.3,1.0,2.0,1.0,1.0,1,0,2.0,3.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1,1.168831168831169,1.168831168831169,1.0,0.3333333333333333,6.7,0.0,0.0,0.0,4.02,0.2600000000000008,0.3902016252045372,0.27999999999999997,0.8047799739161721,nice,0.3229979106507936,1,10.0,0.17500000000000004,0.4705166011358672,0,0,0.06720371455374363,0.10499999999999993,0.3342633727803049,0,0.0,0.0
rennes vs lyon,lyon,68,Clinton Mata,D,90,6.7,0.0,0.0,0.0,0.0,56,54.0,96.4,2.0,1.0,1.0,1.0,1,0,3.0,5.0,0.0,0.0,0.6,0.4,0.0,1,1.0,1.0,1.0,0.2,6.6499999999999995,0.0,0.0,0.0,3.9899999999999993,0.2433333333333341,0.5003807103399416,0.21999999999999997,0.6272879838890132,rennes,0.6886340217732181,2,18.0,0.24,0.6282636346182855,0,0,-0.1882533114332765,-0.020000000000000018,-0.0009756507292723038,0,0.0,0.0
angers vs monaco,monaco,81,Krépin Diatta,M,90,7.0,0.0,0.0,1.0,0.0,43,33.0,76.7,4.0,3.0,0.0,1.0,0,0,8.0,10.0,0.0,0.0,0.8,0.4,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.2,0.0,0.5177458922362824,-0.09999999999999998,0.6407777705991299,angers,0.5599509240984951,2,15.0,-0.09999999999999998,0.6582455187607361,0,0,-0.042205031862212694,0.0,-0.017467748161606234,0,0.0,0.0
lorient vs monaco,monaco,81,Krépin Diatta,M,45,6.7,0.0,0.0,0.0,0.0,30,25.0,83.3,2.0,0.0,0.0,1.0,0,0,3.0,4.0,0.0,0.0,0.75,0.5,0.0,0,0.0,0.0,0.0,0.0,6.85,0.0,0.0,0.0,4.109999999999999,0.04499999999999981,0.4419326843170251,-0.55,0.6769435055528731,lorient,0.34840542877817193,2,10.0,-0.35,0.6206037511146221,0,0,0.09352725553885316,-0.20000000000000007,0.05633975443825101,0,0.0,0.0
monaco vs metz,monaco,81,Krépin Diatta,M,57,7.2,0.0,1.0,0.0,0.0,27,21.0,77.8,2.0,3.0,1.0,1.0,0,0,3.0,7.0,0.0,0.0,0.42857142857142855,0.2857142857142857,1.0,0,0.0,1.5789473684210527,0.0,0.14285714285714285,6.966666666666666,0.0,0.3333333333333333,0.3333333333333333,4.3133333333333335,0.06333333333333331,0.5329262655995329,0.12,0.5924554337286492,metz,0.12687959972467835,0,6.0,0.06,0.6498359513411648,0,0,0.4060466658748546,0.06,-0.057380517612515614,0,0.0,0.0
monaco vs nice,monaco,81,Krépin Diatta,D,90,8.2,0.0,0.0,0.0,0.0,51,45.0,88.2,2.0,1.0,1.0,1.0,0,0,8.0,12.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0,0.0,1.0,0.0,0.08333333333333333,7.275,0.0,0.25,0.25,4.465,0.42249999999999927,0.32641187994231946,0.42000000000000004,0.6612095178408741,nice,0.35636946047545937,4,9.0,-0.44999999999999996,0.5125921928404389,0,0,-0.029957580533139905,0.87,0.14861732500043523,0,0.0,0.0
auxerre vs toulouse,toulouse,102,Djibril Sidibé,D,20,7.3,0.0,0.0,0.0,0.0,22,21.0,95.5,1.0,0.0,1.0,1.0,1,0,2.0,3.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1,4.5,4.5,1.0,0.3333333333333333,7.3,0.0,0.0,0.0,4.38,0.0,0.872634322255755,-1.7999999999999998,0.6231702344546382,auxerre,0.431627654744084,2,12.0,-0.5249999999999999,0.514243119266055,0,0,0.441006667511671,-1.275,0.10892711518858311,0,0.0,0.0
lille vs toulouse,toulouse,102,Djibril Sidibé,D,12,6.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,6.65,0.0,0.0,0.0,3.99,0.8450000000000003,0.3974065338222627,-1.25,0.5157720719647325,lille,0.4332691187670803,2,12.0,-0.26,0.6897053740785596,0,0,-0.03586258494481759,-0.99,-0.17393330211382707,0,0.0,0.0
lyon vs toulouse,toulouse,102,Djibril Sidibé,M,78,6.2,0.0,0.0,0.0,0.0,25,11.0,44.0,0.0,1.0,1.0,2.0,0,0,4.0,6.0,0.0,0.0,0.6666666666666666,0.0,0.0,0,0.0,1.1538461538461537,0.0,0.16666666666666666,6.5,0.0,0.0,0.0,3.9,0.49000000000000016,0.6708167548781024,-0.7999999999999998,0.4971244005759231,lyon,0.4544062249362192,1,13.0,0.05999999999999994,0.7105344600584343,0,0,0.21641052994188326,-0.8599999999999998,-0.21341005948251124,0,0.0,0.0
nice vs toulouse,toulouse,102,Djibril Sidibé,D,90,8.2,1.0,0.0,1.0,1.0,47,39.0,83.0,3.0,0.0,1.0,0.0,0,0,3.0,4.0,1.0,1.0,0.75,0.75,1.0,0,0.0,1.0,0.0,0.25,6.925,0.25,0.0,0.25,4.254999999999999,1.0491666666666661,0.5034944670937682,-0.7,0.5833552976160306,nice,0.4346760879296486,2,12.0,0.21999999999999997,0.6837492873062769,0,0,0.06881837916411959,-0.9199999999999999,-0.10039398969024638,0,0.0,0.0
toulouse vs metz,toulouse,102,Djibril Sidibé,D,64,6.9,0.0,0.0,0.0,0.0,23,20.0,87.0,0.0,0.0,1.0,0.0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.40625,0.0,0.5,6.824999999999999,0.25,0.0,0.25,4.194999999999999,0.9891666666666662,0.5224032207142283,-0.28,0.5803499176664314,metz,0.3912994240600531,2,11.0,0.040000000000000036,0.6466235111862224,0,0,0.1311037966541752,-0.32000000000000006,-0.06627359351979101,0,0.0,0.0
toulouse vs nantes,toulouse,102,Djibril Sidibé,M,86,7.0,0.0,0.0,1.0,0.0,29,24.0,82.8,3.0,1.0,1.0,0.0,0,0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0465116279069768,0.0,0.3333333333333333,7.074999999999999,0.25,0.0,0.25,4.344999999999999,0.6891666666666659,0.6907444755170705,0.16000000000000003,0.5506513610076603,nantes,0.4594280399906999,3,12.0,-0.14,0.6310084374194024,0,0,0.2313164355263706,0.30000000000000004,-0.08035707641174206,0,0.0,0.0
toulouse vs paris saint germain,toulouse,102,Djibril Sidibé,D,63,4.9,0.0,0.0,0.0,0.0,14,5.0,35.7,1.0,1.0,1.0,0.0,0,0,2.0,3.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,1.4285714285714284,0.0,0.3333333333333333,6.75,0.25,0.0,0.25,4.1499999999999995,1.869999999999999,0.19471358900595942,0.5399999999999999,0.5306512163950887,paris saint germain,0.34209807535375386,0,11.0,1.16,0.818520197709978,0,0,-0.14738448634779444,-0.62,-0.28786898131488925,0,0.0,0.0
toulouse vs stade brestois 29,toulouse,102,Djibril Sidibé,M,70,6.6,0.0,0.0,0.0,0.0,35,27.0,77.1,1.0,1.0,1.0,0.0,0,0,2.0,4.0,0.0,0.0,0.5,0.25,0.0,0,0.0,1.2857142857142856,0.0,0.25,6.35,0.0,0.0,0.0,3.8099999999999996,0.9633333333333329,0.4692691775571419,0.72,0.5615333783751748,stade brestois 29,0.32148059096567094,1,10.0,0.44000000000000006,0.6524929597606319,0,0,0.14778858659147098,0.2799999999999999,-0.09095958138545712,0,0.0,0.0
metz vs marseille,metz,105,Fodé Ballo-Touré,M,79,7.0,0.0,0.0,1.0,0.0,26,24.0,92.3,3.0,0.0,0.0,1.0,0,0,5.0,7.0,0.0,0.0,0.7142857142857143,0.42857142857142855,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.2,0.0,0.2159510068653924,-0.175,0.5940122324159022,marseille,0.17075467137506592,0,7.0,1.3599999999999999,0.7039417955233953,0,0,0.04519633549032648,-1.535,-0.10992956310749313,0,0.0,0.0
monaco vs metz,metz,105,Fodé Ballo-Touré,M,75,6.7,0.0,0.0,0.0,0.0,39,36.0,92.3,2.0,0.0,0.0,1.0,0,0,5.0,8.0,0.0,0.0,0.625,0.25,0.0,0,0.0,0.0,0.0,0.0,6.85,0.0,0.0,0.0,4.109999999999999,0.04499999999999981,0.12687959972467835,0.06,0.6498359513411648,monaco,0.5329262655995329,1,15.0,0.12,0.5924554337286492,0,0,-0.4060466658748546,-0.06,0.057380517612515614,0,0.0,0.0
toulouse vs metz,metz,105,Fodé Ballo-Touré,D,71,6.7,0.0,0.0,0.0,0.0,67,62.0,92.5,1.0,2.0,1.0,5.0,0,0,9.0,12.0,0.0,0.0,0.75,0.08333333333333333,0.0,0,0.0,1.267605633802817,0.0,0.08333333333333333,6.8,0.0,0.0,0.0,4.08,0.029999999999999853,0.3912994240600531,0.040000000000000036,0.6466235111862224,toulouse,0.5224032207142283,2,14.0,-0.28,0.5803499176664314,0,0,-0.1311037966541752,0.32000000000000006,0.06627359351979101,0,0.0,0.0
le havre vs nice,nice,107,Sofiane Diop,M,30,6.5,0.0,0.0,0.0,0.0,13,10.0,76.9,0.0,0.0,0.0,2.0,0,0,2.0,3.0,0.0,0.0,0.6666666666666666,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,3.9,0.0,0.6592738858660951,-0.7,0.635128359890552,le havre,0.4559198566915515,1,13.0,0.1333333333333333,0.49233222641226243,0,0,0.20335402917454365,-0.8333333333333333,0.14279613347828962,0,0.0,0.0
monaco vs nice,nice,107,Sofiane Diop,F,72,8.2,2.0,0.0,2.0,2.0,21,13.0,61.9,0.0,0.0,0.0,2.0,0,0,3.0,9.0,1.0,1.0,0.3333333333333333,0.0,2.0,0,0.0,0.0,0.0,0.0,7.35,1.0,0.0,1.0,4.81,1.4449999999999987,0.35636946047545937,-0.44999999999999996,0.5125921928404389,monaco,0.32641187994231946,1,10.0,0.42000000000000004,0.6612095178408741,0,0,0.029957580533139905,-0.87,-0.14861732500043523,0,0.0,0.0
nice vs auxerre,nice,107,Sofiane Diop,M,28,7.3,0.0,0.0,1.0,0.0,20,17.0,85.0,1.0,1.0,0.0,0.0,0,0,3.0,7.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0,0.0,0.0,0.0,0.0,7.333333333333333,0.6666666666666666,0.0,0.6666666666666666,4.666666666666666,0.7233333333333327,0.3493199587338413,-0.16666666666666663,0.6426662884445048,auxerre,0.5869072201337782,3,15.0,-0.5999999999999999,0.5661324811521741,0,0,-0.23758726139993686,0.43333333333333324,0.07653380729233072,0,0.0,0.0
nice vs lyon,nice,107,Sofiane Diop,F,73,7.6,1.0,1.0,1.0,1.0,24,19.0,79.2,0.0,1.0,1.0,4.0,0,0,4.0,8.0,1.0,1.0,0.5,0.0,2.0,0,0.0,1.2328767123287672,0.0,0.125,7.3999999999999995,0.75,0.25,1.0,4.84,0.4999999999999996,0.3229979106507936,0.17500000000000004,0.4705166011358672,lyon,0.3902016252045372,2,11.0,0.27999999999999997,0.8047799739161721,0,0,-0.06720371455374363,-0.10499999999999993,-0.3342633727803049,0,0.0,0.0
nice vs nantes,nice,107,Sofiane Diop,F,62,6.2,0.0,0.0,2.0,0.0,22,19.0,86.4,0.0,0.0,3.0,0.0,1,0,3.0,9.0,0.0,0.0,0.3333333333333333,0.0,0.0,1,1.4516129032258065,4.354838709677419,0.3333333333333333,0.3333333333333333,7.324999999999999,0.75,0.25,1.0,4.795,0.7024999999999992,0.6048581840281214,0.12,0.6675116320519315,nantes,0.4721040731524133,0,14.0,-0.06,0.5515369608773595,0,0,0.1327541108757081,0.18,0.11597467117457205,0,0.0,0.0
nice vs paris fc,nice,107,Sofiane Diop,F,90,7.9,1.0,0.0,2.0,1.0,31,21.0,67.7,1.0,1.0,1.0,4.0,0,0,6.0,11.0,0.5,1.0,0.5454545454545454,0.09090909090909091,1.0,0,0.0,1.0,0.0,0.09090909090909091,7.25,0.5,0.25,0.75,4.6499999999999995,0.5499999999999998,0.4929068070205713,0.30000000000000004,0.5892654309430194,paris fc,0.49441875133804947,1,14.0,0.2,0.6458327360474007,0,0,-0.0015119443174781422,0.10000000000000003,-0.05656730510438124,0,0.0,0.0
nice vs toulouse,nice,107,Sofiane Diop,M,15,6.5,0.0,0.0,0.0,0.0,7,7.0,100.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,7.05,0.5,0.25,0.75,4.529999999999999,0.6833333333333327,0.4346760879296486,0.21999999999999997,0.6837492873062769,toulouse,0.5034944670937682,3,13.0,-0.7,0.5833552976160306,0,0,-0.06881837916411959,0.9199999999999999,0.10039398969024638,0,0.0,0.0
