player_id,name,team,position,minutes,goals,assists,shots_total,shots_on,passes_total,accurate_passes,tackles,interceptions,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_won,duels_total,goals_per_90,assists_per_90,shots_accuracy,pass_accuracy_pct,duel_success_rate,defensive_contrib_per_90,discipline_index
286639,Bryan Zaragoza,Celta Vigo,F,317,0.0,0.0,7.0,4.0,95,77.0,6.0,1.0,1.0,4.0,0,0,17.0,37.0,0.0,0.0,0.571,81.053,45.946,1.987,0.071
286796,Damián Rodríguez,Celta Vigo,M,90,0.0,0.0,3.0,0.0,89,83.0,0.0,1.0,1.0,0.0,0,0,0.0,2.0,0.0,0.0,0.0,93.258,0.0,1.0,0.25
287654,Jon Gorrotxategi,Real Sociedad,M,608,0.0,0.0,2.0,0.0,331,281.0,15.0,11.0,7.0,7.0,2,0,31.0,59.0,0.0,0.0,0.0,84.894,52.542,3.849,0.555
287680,Maroan Sannadi,Athletic Club,F,223,1.0,0.0,5.0,4.0,59,42.0,0.0,1.0,6.0,4.0,2,0,11.0,29.0,0.404,0.0,0.8,71.186,37.931,0.404,1.413
288384,Mikel Goti,Real Sociedad,M,57,0.0,0.0,0.0,0.0,20,11.0,0.0,0.0,3.0,0.0,0,0,4.0,12.0,0.0,0.0,,55.0,33.333,0.0,1.184
288800,Iker Benito,Osasuna,F,82,1.0,0.0,2.0,1.0,44,38.0,0.0,0.0,3.0,0.0,1,0,2.0,11.0,1.098,0.0,0.5,86.364,18.182,0.0,1.921
288800,Iker Benito,Osasuna,M,72,0.0,0.0,0.0,0.0,28,22.0,2.0,2.0,0.0,2.0,0,0,4.0,5.0,0.0,0.0,,78.571,80.0,5.0,0.0
290106,Pablo Marín,Real Sociedad,M,493,0.0,0.0,3.0,2.0,150,121.0,5.0,0.0,8.0,6.0,1,0,22.0,47.0,0.0,0.0,0.667,80.667,46.809,0.913,0.548
290740,Ilias Akhomach,Villarreal,F,40,0.0,0.0,0.0,0.0,18,16.0,0.0,0.0,1.0,1.0,0,0,1.0,9.0,0.0,0.0,,88.889,11.111,0.0,0.562
290740,Ilias Akhomach,Villarreal,M,90,0.0,0.0,2.0,2.0,21,16.0,4.0,0.0,2.0,0.0,0,0,4.0,10.0,0.0,0.0,1.0,76.19,40.0,4.0,0.5
291964,Arda Güler,Real Madrid,F,90,0.0,1.0,1.0,1.0,49,45.0,3.0,1.0,1.0,1.0,0,0,6.0,9.0,0.0,1.0,1.0,91.837,66.667,4.0,0.25
291964,Arda Güler,Real Madrid,M,501,3.0,3.0,10.0,5.0,350,319.0,10.0,1.0,9.0,7.0,1,0,23.0,43.0,0.539,0.539,0.5,91.143,53.488,1.976,0.584
293604,Javi Llabrés,Mallorca,F,33,0.0,0.0,0.0,0.0,9,7.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,0.0,0.0,,77.778,25.0,0.0,0.0
293604,Javi Llabrés,Mallorca,M,62,0.0,0.0,0.0,0.0,8,7.0,0.0,0.0,2.0,2.0,0,0,2.0,8.0,0.0,0.0,,87.5,25.0,0.0,0.726
295223,Abdel Rahim,Oviedo,D,650,0.0,0.0,0.0,0.0,254,207.0,15.0,9.0,6.0,3.0,0,0,27.0,47.0,0.0,0.0,,81.496,57.447,3.323,0.208
295223,Abdel Rahim,Oviedo,M,90,0.0,0.0,0.0,0.0,40,35.0,3.0,1.0,0.0,0.0,0,0,3.0,4.0,0.0,0.0,,87.5,75.0,4.0,0.0
295793,Marc Pubill,Atletico Madrid,D,24,0.0,0.0,1.0,1.0,14,14.0,1.0,0.0,0.0,0.0,0,0,2.0,4.0,0.0,0.0,1.0,100.0,50.0,3.75,0.0
296667,Pablo Gavi,Barcelona,M,67,0.0,1.0,0.0,0.0,67,63.0,2.0,0.0,2.0,1.0,0,0,4.0,10.0,0.0,1.343,,94.03,40.0,2.687,0.672
297304,Dawda Camara,Girona,F,71,0.0,0.0,1.0,1.0,10,7.0,1.0,1.0,2.0,0.0,0,0,2.0,8.0,0.0,0.0,1.0,70.0,25.0,2.535,0.634
297311,Kike Salas,Sevilla,D,360,0.0,0.0,2.0,0.0,301,253.0,10.0,5.0,6.0,3.0,0,0,29.0,44.0,0.0,0.0,0.0,84.053,65.909,3.75,0.375
297742,Antoniu Roca,Espanyol,F,44,0.0,0.0,0.0,0.0,18,15.0,4.0,0.0,3.0,2.0,0,0,8.0,15.0,0.0,0.0,,83.333,53.333,8.182,1.534
300885,Nelson Deossa,Real Betis,M,63,0.0,0.0,1.0,0.0,34,32.0,1.0,0.0,3.0,3.0,0,0,6.0,12.0,0.0,0.0,0.0,94.118,50.0,1.429,1.071
306727,Jhon Solís,Girona,M,329,0.0,0.0,2.0,1.0,135,119.0,1.0,3.0,2.0,5.0,0,0,10.0,34.0,0.0,0.0,0.5,88.148,29.412,1.094,0.137
309364,Coba da Costa,Getafe,F,139,0.0,0.0,2.0,1.0,33,23.0,4.0,0.0,4.0,2.0,1,0,18.0,30.0,0.0,0.0,0.5,69.697,60.0,2.59,1.295
311345,Federico Redondo,Elche,M,24,0.0,0.0,0.0,0.0,12,11.0,0.0,2.0,0.0,1.0,0,0,1.0,1.0,0.0,0.0,,91.667,100.0,7.5,0.0
311773,Santiago Mouriño,Villarreal,D,617,0.0,1.0,3.0,0.0,342,309.0,35.0,10.0,16.0,6.0,4,1,50.0,87.0,0.0,0.146,0.0,90.351,57.471,6.564,1.459
312990,Roberto Fernández,Espanyol,F,627,1.0,2.0,12.0,7.0,106,76.0,3.0,1.0,7.0,16.0,0,0,37.0,95.0,0.144,0.287,0.583,71.698,38.947,0.574,0.251
313025,Hugo Rincón,Girona,D,437,0.0,0.0,2.0,0.0,140,113.0,5.0,4.0,5.0,10.0,1,0,22.0,47.0,0.0,0.0,0.0,80.714,46.809,1.854,0.463
313025,Hugo Rincón,Girona,M,69,0.0,0.0,0.0,0.0,31,30.0,2.0,0.0,0.0,2.0,0,0,5.0,10.0,0.0,0.0,,96.774,50.0,2.609,0.0
313059,Mateo Joseph,Mallorca,F,428,2.0,1.0,9.0,6.0,64,50.0,4.0,2.0,3.0,9.0,0,0,19.0,50.0,0.421,0.21,0.667,78.125,38.0,1.262,0.158
313651,Hugo Sotelo,Celta Vigo,M,583,0.0,1.0,1.0,1.0,441,405.0,13.0,4.0,11.0,6.0,1,0,19.0,40.0,0.0,0.154,1.0,91.837,47.5,2.624,0.579
314006,Jozhua Vertrouwd,Rayo Vallecano,D,189,0.0,0.0,1.0,0.0,103,97.0,2.0,3.0,2.0,2.0,0,0,4.0,9.0,0.0,0.0,0.0,94.175,44.444,2.381,0.238
315586,Lander Pinillos,Alaves,M,2,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0
315699,Javier Guerra,Valencia,M,477,0.0,2.0,4.0,3.0,222,177.0,7.0,7.0,8.0,6.0,1,0,20.0,48.0,0.0,0.377,0.75,79.73,41.667,2.642,0.566
320517,Pablo Durán,Celta Vigo,F,421,1.0,0.0,5.0,3.0,96,63.0,4.0,0.0,5.0,2.0,0,0,15.0,37.0,0.214,0.0,0.6,65.625,40.541,0.855,0.267
323935,Giuliano Simeone,Atletico Madrid,F,81,0.0,2.0,4.0,2.0,49,37.0,3.0,2.0,1.0,2.0,0,0,12.0,25.0,0.0,2.222,0.5,75.51,48.0,5.556,0.278
323935,Giuliano Simeone,Atletico Madrid,M,576,1.0,1.0,7.0,1.0,238,203.0,12.0,5.0,5.0,17.0,1,0,43.0,66.0,0.156,0.156,0.143,85.294,65.152,2.656,0.352
329720,Hugo Álvarez,Celta Vigo,F,150,0.0,0.0,0.0,0.0,44,33.0,3.0,0.0,4.0,0.0,0,0,5.0,12.0,0.0,0.0,,75.0,41.667,1.8,0.6
329720,Hugo Álvarez,Celta Vigo,M,191,1.0,0.0,1.0,1.0,106,91.0,4.0,3.0,0.0,3.0,0,0,8.0,12.0,0.471,0.0,1.0,85.849,66.667,3.298,0.0
329722,Yoel Lago,Celta Vigo,D,335,0.0,0.0,0.0,0.0,201,187.0,7.0,3.0,6.0,3.0,2,0,14.0,25.0,0.0,0.0,,93.035,56.0,2.687,0.94
329728,Marc Casadó,Barcelona,M,291,0.0,1.0,1.0,0.0,290,272.0,5.0,3.0,5.0,4.0,0,0,11.0,20.0,0.0,0.309,0.0,93.793,55.0,2.474,0.387
331607,Manu Bueno,Sevilla,M,12,0.0,0.0,1.0,0.0,5,4.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0
332308,Unai Gómez,Athletic Club,M,140,0.0,0.0,0.0,0.0,51,38.0,3.0,0.0,0.0,2.0,0,0,9.0,21.0,0.0,0.0,,74.51,42.857,1.929,0.0
332309,Alejandro Rego,Athletic Club,M,56,1.0,0.0,1.0,1.0,19,18.0,3.0,1.0,5.0,1.0,0,0,5.0,10.0,1.607,0.0,1.0,94.737,50.0,6.429,2.009
332309,Alejandro Rego Mora,Athletic Club,M,33,0.0,0.0,1.0,0.0,23,18.0,3.0,1.0,0.0,0.0,0,0,3.0,4.0,0.0,0.0,0.0,78.261,75.0,10.909,0.0
333292,Pelayo Fernández,Rayo Vallecano,D,45,0.0,0.0,1.0,0.0,35,30.0,1.0,0.0,1.0,0.0,0,0,4.0,8.0,0.0,0.0,0.0,85.714,50.0,2.0,0.5
333502,Miguel Román,Celta Vigo,M,160,0.0,0.0,1.0,0.0,89,79.0,6.0,1.0,6.0,1.0,2,0,8.0,20.0,0.0,0.0,0.0,88.764,40.0,3.937,1.969
333672,César Tárrega,Valencia,D,720,0.0,0.0,2.0,1.0,419,354.0,13.0,6.0,9.0,2.0,2,0,30.0,58.0,0.0,0.0,0.5,84.487,51.724,2.375,0.531
334574,Angel Ortiz,Real Betis,D,88,0.0,0.0,0.0,0.0,32,25.0,4.0,1.0,2.0,1.0,0,0,7.0,13.0,0.0,0.0,,78.125,53.846,5.114,0.511
334574,Angel Ortiz,Real Betis,F,13,0.0,0.0,0.0,0.0,4,3.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,0.0,,75.0,100.0,6.923,0.0
335697,David López,Mallorca,D,62,0.0,0.0,0.0,0.0,19,16.0,0.0,1.0,1.0,1.0,0,0,1.0,4.0,0.0,0.0,,84.211,25.0,1.452,0.363
336594,Pablo Barrios,Atletico Madrid,M,743,1.0,0.0,5.0,3.0,503,433.0,11.0,15.0,5.0,11.0,0,0,47.0,81.0,0.121,0.0,0.6,86.083,58.025,3.149,0.151
336671,Renato Veiga,Villarreal,D,450,0.0,0.0,1.0,1.0,237,213.0,1.0,2.0,3.0,3.0,1,0,11.0,25.0,0.0,0.0,1.0,89.873,44.0,0.6,0.35
336671,Renato Veiga,Villarreal,M,80,0.0,0.0,1.0,0.0,48,45.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,93.75,0.0,0.0,0.0
336711,Gonzalo García,Real Madrid,F,111,0.0,0.0,1.0,1.0,33,30.0,1.0,1.0,0.0,2.0,0,0,6.0,8.0,0.0,0.0,1.0,90.909,75.0,1.622,0.0
336998,Adama Boiro,Athletic Club,D,45,0.0,0.0,0.0,0.0,40,37.0,1.0,0.0,0.0,1.0,0,0,5.0,6.0,0.0,0.0,,92.5,83.333,2.0,0.0
338751,Victor Muñoz,Osasuna,F,584,1.0,1.0,12.0,6.0,112,94.0,4.0,2.0,7.0,13.0,1,0,36.0,85.0,0.154,0.154,0.5,83.929,42.353,0.925,0.424
338902,Andres Castrin,Sevilla,D,334,0.0,0.0,3.0,1.0,250,228.0,7.0,6.0,3.0,6.0,1,0,24.0,42.0,0.0,0.0,0.333,91.2,57.143,3.503,0.472
338958,Roony Bardghji,Barcelona,F,61,0.0,0.0,5.0,4.0,34,31.0,0.0,0.0,0.0,1.0,0,0,7.0,13.0,0.0,0.0,0.8,91.176,53.846,0.0,0.0
338958,Roony Bardghji,Barcelona,M,103,0.0,0.0,3.0,3.0,45,41.0,2.0,0.0,1.0,0.0,0,0,7.0,14.0,0.0,0.0,1.0,91.111,50.0,1.748,0.218
339105,Joel Roca,Girona,F,45,0.0,0.0,2.0,1.0,17,14.0,0.0,0.0,2.0,0.0,0,0,5.0,13.0,0.0,0.0,0.5,82.353,38.462,0.0,1.0
339105,Joel Roca,Girona,M,391,1.0,0.0,6.0,2.0,79,65.0,7.0,1.0,3.0,11.0,0,0,29.0,71.0,0.23,0.0,0.333,82.278,40.845,1.841,0.173
340152,Stanis Idumbo Muzambo,Sevilla,M,45,0.0,0.0,0.0,0.0,11,7.0,1.0,0.0,0.0,0.0,0,0,1.0,4.0,0.0,0.0,,63.636,25.0,2.0,0.0
340626,Fermín López,Barcelona,M,238,2.0,0.0,11.0,6.0,119,101.0,6.0,1.0,7.0,0.0,0,0,19.0,39.0,0.756,0.0,0.545,84.874,48.718,2.647,0.662
341371,Rodrigo Mendoza,Elche,F,158,0.0,0.0,2.0,0.0,69,54.0,1.0,0.0,5.0,3.0,1,0,10.0,29.0,0.0,0.0,0.0,78.261,34.483,0.57,1.282
341371,Rodrigo Mendoza,Elche,M,224,1.0,0.0,2.0,2.0,107,96.0,3.0,2.0,5.0,3.0,1,0,8.0,23.0,0.402,0.0,1.0,89.72,34.783,2.009,0.904
341640,Raúl Asencio,Real Madrid,D,292,0.0,0.0,2.0,1.0,201,194.0,4.0,1.0,5.0,5.0,1,0,13.0,24.0,0.0,0.0,0.5,96.517,54.167,1.541,0.693
343202,Álvaro Rodriguez,Elche,F,436,0.0,2.0,10.0,5.0,107,75.0,1.0,0.0,6.0,8.0,0,0,38.0,84.0,0.0,0.413,0.5,70.093,45.238,0.206,0.31
343205,Mario Martín,Getafe,M,602,1.0,0.0,2.0,1.0,158,126.0,13.0,2.0,25.0,4.0,3,0,35.0,99.0,0.15,0.0,0.5,79.747,35.354,2.243,1.383
351587,Tani Oluwaseyi,Villarreal,F,288,1.0,1.0,7.0,5.0,33,23.0,4.0,0.0,4.0,2.0,0,0,14.0,45.0,0.312,0.312,0.714,69.697,31.111,1.25,0.312
351913,Jones El-Abdellaoui,Celta Vigo,F,54,0.0,0.0,1.0,0.0,21,20.0,0.0,0.0,0.0,0.0,0,0,3.0,7.0,0.0,0.0,0.0,95.238,42.857,0.0,0.0
355004,Valentín Gómez,Real Betis,D,408,0.0,0.0,5.0,2.0,229,208.0,13.0,3.0,5.0,1.0,1,0,31.0,48.0,0.0,0.0,0.4,90.83,64.583,3.529,0.496
358431,Nobel Mendy,Rayo Vallecano,D,82,0.0,0.0,0.0,0.0,37,30.0,2.0,3.0,0.0,1.0,0,0,3.0,4.0,0.0,0.0,,81.081,75.0,5.488,0.0
359603,Luca Koleosho,Espanyol,F,60,0.0,0.0,0.0,0.0,24,23.0,1.0,1.0,3.0,0.0,0,0,5.0,13.0,0.0,0.0,,95.833,38.462,3.0,1.125
361384,Youssef Enríquez,Alaves,D,231,0.0,0.0,1.0,0.0,82,58.0,5.0,4.0,3.0,2.0,1,0,14.0,23.0,0.0,0.0,0.0,70.732,60.87,3.506,0.682
361497,Dean Huijsen,Real Madrid,D,571,0.0,1.0,6.0,1.0,513,454.0,11.0,4.0,8.0,4.0,1,1,36.0,51.0,0.0,0.158,0.167,88.499,70.588,2.364,0.788
378284,Etta Eyong,Levante,F,459,4.0,1.0,12.0,7.0,68,49.0,7.0,2.0,4.0,8.0,1,0,28.0,59.0,0.784,0.196,0.583,72.059,47.458,1.765,0.392
378284,Etta Eyong,Villarreal,F,257,1.0,2.0,6.0,3.0,29,24.0,4.0,0.0,3.0,4.0,0,0,9.0,19.0,0.35,0.7,0.5,82.759,47.368,1.401,0.263
381197,Asier Osambela,Osasuna,M,68,0.0,0.0,0.0,0.0,23,13.0,2.0,1.0,2.0,0.0,0,0,6.0,11.0,0.0,0.0,,56.522,54.545,3.971,0.662
383780,Mikel Jauregizar,Athletic Club,M,807,1.0,0.0,4.0,3.0,421,354.0,14.0,15.0,10.0,5.0,1,0,30.0,76.0,0.112,0.0,0.75,84.086,39.474,3.234,0.39
384135,Javi Rodríguez,Celta Vigo,D,578,0.0,0.0,1.0,0.0,486,446.0,15.0,4.0,6.0,8.0,1,0,30.0,55.0,0.0,0.0,0.0,91.77,54.545,2.958,0.389
385405,Omar Falah,Oviedo,D,14,0.0,0.0,0.0,0.0,7,6.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,,85.714,0.0,0.0,0.0
386828,Lamine Yamal,Barcelona,F,32,0.0,1.0,0.0,0.0,23,18.0,0.0,0.0,0.0,2.0,0,0,5.0,9.0,0.0,2.812,,78.261,55.556,0.0,0.0
386828,Lamine Yamal,Barcelona,M,334,2.0,3.0,17.0,8.0,152,122.0,9.0,0.0,4.0,7.0,0,0,39.0,67.0,0.539,0.808,0.471,80.263,58.209,2.425,0.269
386859,Hector Fort,Elche,D,91,0.0,0.0,2.0,2.0,36,30.0,2.0,2.0,2.0,0.0,0,0,6.0,16.0,0.0,0.0,1.0,83.333,37.5,3.956,0.495
394573,Adrian Liso,Getafe,F,516,3.0,0.0,8.0,4.0,81,63.0,6.0,1.0,12.0,10.0,1,0,25.0,77.0,0.523,0.0,0.5,77.778,32.468,1.221,0.698
396623,Pau Cubarsí,Barcelona,D,519,0.0,0.0,0.0,0.0,507,472.0,15.0,3.0,6.0,1.0,0,0,31.0,45.0,0.0,0.0,,93.097,68.889,3.121,0.26
402580,Marco Esteban,Oviedo,D,45,0.0,0.0,0.0,0.0,12,11.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,91.667,,0.0,0.0
403554,Christantus Uche,Getafe,F,270,1.0,1.0,4.0,1.0,43,27.0,2.0,0.0,10.0,8.0,1,0,25.0,59.0,0.333,0.333,0.25,62.791,42.373,0.667,1.167
405073,Jon Martin,Real Sociedad,D,90,0.0,0.0,0.0,0.0,76,71.0,1.0,2.0,3.0,0.0,1,0,11.0,17.0,0.0,0.0,,93.421,64.706,3.0,1.75
408320,Jorge Cabello,Levante,D,242,0.0,0.0,0.0,0.0,51,42.0,4.0,0.0,2.0,2.0,0,0,11.0,18.0,0.0,0.0,,82.353,61.111,1.488,0.186
411424,Jan Salas,Mallorca,M,17,0.0,0.0,0.0,0.0,10,6.0,0.0,0.0,0.0,1.0,0,0,3.0,4.0,0.0,0.0,,60.0,75.0,0.0,0.0
414359,Vitor Reis,Girona,D,619,0.0,0.0,1.0,0.0,365,330.0,9.0,7.0,5.0,5.0,2,1,33.0,56.0,0.0,0.0,0.0,90.411,58.929,2.326,0.763
421807,Matias Moreno,Levante,D,433,0.0,0.0,1.0,0.0,190,160.0,4.0,11.0,6.0,2.0,1,0,16.0,33.0,0.0,0.0,0.0,84.211,48.485,3.118,0.52
432476,Vladyslav Krapyvtsov,Girona,G,136,0.0,0.0,0.0,0.0,39,25.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,0.0,0.0,,64.103,100.0,0.0,0.0
433396,Marc Bernal,Barcelona,M,9,0.0,1.0,0.0,0.0,8,8.0,1.0,0.0,1.0,0.0,0,0,2.0,3.0,0.0,10.0,,100.0,66.667,10.0,2.5
435552,Pau Navarro,Villarreal,D,148,0.0,0.0,1.0,1.0,74,66.0,10.0,1.0,5.0,0.0,1,0,15.0,27.0,0.0,0.0,1.0,89.189,55.556,6.689,1.368
439293,Adam Boayar,Elche,F,13,0.0,0.0,0.0,0.0,9,9.0,1.0,0.0,0.0,0.0,0,0,2.0,4.0,0.0,0.0,,100.0,50.0,6.923,0.0
439305,Lancinet Kourouma,Girona,M,37,0.0,0.0,0.0,0.0,6,4.0,0.0,1.0,0.0,0.0,0,0,0.0,3.0,0.0,0.0,,66.667,0.0,2.432,0.0
439617,Ismael Bekhoucha,Getafe,D,107,0.0,1.0,0.0,0.0,19,12.0,6.0,2.0,5.0,3.0,1,0,11.0,24.0,0.0,0.841,,63.158,45.833,6.729,1.893
439633,Samu Becerra,Rayo Vallecano,M,9,0.0,0.0,0.0,0.0,4,4.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,100.0,,0.0,0.0
443163,Pablo García,Real Betis,F,117,0.0,0.0,3.0,1.0,40,32.0,8.0,1.0,2.0,3.0,1,0,15.0,23.0,0.0,0.0,0.333,80.0,65.217,6.923,1.154
443163,Pablo García,Real Betis,M,72,0.0,0.0,1.0,0.0,13,11.0,1.0,1.0,1.0,2.0,0,0,3.0,6.0,0.0,0.0,0.0,84.615,50.0,2.5,0.312
445973,Toni Fernández,Barcelona,F,45,0.0,0.0,0.0,0.0,9,7.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,77.778,,0.0,0.0
448243,Ali Houary,Elche,M,125,0.0,0.0,1.0,0.0,53,47.0,4.0,1.0,7.0,2.0,0,0,7.0,21.0,0.0,0.0,0.0,88.679,33.333,3.6,1.26
449249,Franco Mastantuono,Real Madrid,F,54,0.0,0.0,2.0,1.0,31,28.0,1.0,0.0,2.0,4.0,1,0,8.0,16.0,0.0,0.0,0.5,90.323,50.0,1.667,2.5
449249,Franco Mastantuono,Real Madrid,M,407,1.0,0.0,12.0,3.0,203,181.0,11.0,0.0,10.0,10.0,2,0,33.0,77.0,0.221,0.0,0.25,89.163,42.857,2.432,0.995
450497,Carlos Espí,Levante,F,45,0.0,0.0,0.0,0.0,9,6.0,0.0,0.0,1.0,0.0,0,0,1.0,9.0,0.0,0.0,,66.667,11.111,0.0,0.5
471478,Davinchi,Getafe,D,429,0.0,0.0,2.0,1.0,147,89.0,14.0,3.0,14.0,1.0,1,0,29.0,59.0,0.0,0.0,0.5,60.544,49.153,3.566,0.944
482473,Marc Domenech,Mallorca,F,81,0.0,0.0,1.0,0.0,14,9.0,2.0,0.0,2.0,2.0,0,0,7.0,12.0,0.0,0.0,0.0,64.286,58.333,2.222,0.556
482473,Marc Domenech,Mallorca,M,124,0.0,1.0,0.0,0.0,17,10.0,1.0,0.0,1.0,1.0,0,0,2.0,8.0,0.0,0.726,,58.824,25.0,0.726,0.181
491087,Dro Fernández,Barcelona,M,45,0.0,0.0,0.0,0.0,26,24.0,1.0,0.0,0.0,0.0,0,0,4.0,6.0,0.0,0.0,,92.308,66.667,2.0,0.0
491248,Jan Virgili,Mallorca,F,63,0.0,1.0,1.0,0.0,23,18.0,1.0,0.0,2.0,1.0,0,0,7.0,14.0,0.0,1.429,0.0,78.261,50.0,1.429,0.714
491248,Jan Virgili,Mallorca,M,90,0.0,1.0,3.0,3.0,12,11.0,0.0,0.0,1.0,1.0,0,0,7.0,15.0,0.0,1.0,1.0,91.667,46.667,0.0,0.25
491250,Jofre Torrents ,Barcelona,D,39,0.0,0.0,0.0,0.0,27,25.0,1.0,0.0,0.0,0.0,0,0,2.0,7.0,0.0,0.0,,92.593,28.571,2.308,0.0
