fixture,team,player_id,name,position,minutes,rating,goals,assists,shots_total,shots_on,passes_total,accurate_passes,pass_accuracy_%,tackles,interceptions,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_won,duels_total,shots_on_target_ratio,goal_conversion_rate,duel_win_ratio,tackle_success_rate,goal_involvement,cards_total,cards_per_90,fouls_per_90,cards_per_foul,duel_foul_ratio,avg_rating_last_4,avg_goals_last_4,avg_assists_last_4,goal_involvement_last_4,form_index,performance_variance,aggression_index_norm,form_index_team,control_index,opponent,aggression_index_norm_opp,cards_per_90_team,fouls_per_90_team,form_index_team_opp,control_index_opp,cards_per_90_team_opp,fouls_per_90_team_opp,agg_diff,form_diff,control_diff,is_defensive,expected_foul_pressure,expected_card_risk
as roma vs inter,inter,5,Manuel Akanji,D,90,6.9,0.0,0.0,1.0,0.0,44,36.0,81.8,3.0,0.0,2.0,0.0,0,0,4.0,9.0,0.0,0.0,0.4444444444444444,0.3333333333333333,0.0,0,0.0,2.0,0.0,0.2222222222222222,6.9,0.0,0.0,0.0,4.14,0.0,1.0,-0.7999999999999998,0.651544168100199,as roma,0.643715595008214,8,36.0,-1.0999999999999999,0.7444434853095411,0,0,0.35628440499178604,0.30000000000000004,-0.09289931720934208,0,0.0,0.0
as roma vs inter,inter,5,Manuel Akanji,D,90,6.9,0.0,0.0,1.0,0.0,44,36.0,81.8,3.0,0.0,2.0,0.0,0,0,4.0,9.0,0.0,0.0,0.4444444444444444,0.3333333333333333,0.0,0,0.0,2.0,0.0,0.2222222222222222,6.9,0.0,0.0,0.0,4.14,0.0,1.0,-0.7999999999999998,0.651544168100199,as roma,0.643715595008214,8,36.0,-1.0999999999999999,0.7444434853095411,0,0,0.35628440499178604,0.30000000000000004,-0.09289931720934208,0,0.0,0.0
cagliari vs inter,inter,5,Manuel Akanji,D,90,7.2,0.0,0.0,1.0,0.0,68,60.0,88.2,3.0,1.0,0.0,0.0,0,0,4.0,5.0,0.0,0.0,0.8,0.6,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.2,0.03000000000000001,0.20250651125609215,-0.19999999999999996,0.6106283158246083,cagliari,0.16280052036696008,0,13.0,-0.43333333333333335,0.5518190110972618,0,0,0.03970599088913207,0.2333333333333334,0.05880930472734647,0,0.0,0.0
inter vs cremonese,inter,5,Manuel Akanji,D,90,6.9,0.0,0.0,1.0,0.0,73,64.0,87.7,1.0,2.0,0.0,0.0,0,0,2.0,3.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,6.9750000000000005,0.0,0.0,0.0,4.1850000000000005,0.022499999999999975,0.10422698320787492,0.43333333333333335,0.7736835194604157,cremonese,0.08732102999618921,1,8.0,-0.12,0.4767399114875797,0,0,0.016905953211685712,0.5533333333333333,0.296943607972836,0,0.0,0.0
inter vs sassuolo,inter,5,Manuel Akanji,D,90,6.9,0.0,0.0,0.0,0.0,59,57.0,96.6,2.0,0.0,2.0,0.0,0,0,3.0,9.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0,0.0,2.0,0.0,0.2222222222222222,6.975,0.0,0.0,0.0,4.185,0.022499999999999975,0.21974522292993628,0.30000000000000004,0.6633817336669895,sassuolo,0.08665828771062775,1,8.0,0.30000000000000004,0.5269201649958228,0,0,0.13308693521930853,0.0,0.13646156867116666,0,0.0,0.0
juventus vs inter,inter,5,Manuel Akanji,D,90,6.2,0.0,0.0,0.0,0.0,88,79.0,89.8,0.0,1.0,0.0,2.0,0,0,5.0,6.0,0.0,0.0,0.8333333333333334,0.0,0.0,0,0.0,0.0,0.0,0.0,6.800000000000001,0.0,0.0,0.0,4.08,0.1799999999999995,0.12314225053078556,1.0999999999999999,0.7019709982585689,juventus,0.20162750569840016,2,14.0,0.12,0.5740700556538405,0,0,-0.07848525516761459,0.9799999999999999,0.1279009426047284,0,0.0,0.0
ac milan vs bologna,ac milan,17,Christian Pulišić,M,25,7.3,0.0,0.0,0.0,0.0,10,9.0,90.0,0.0,0.0,0.0,1.0,0,0,3.0,7.0,0.0,0.0,0.42857142857142855,0.0,0.0,0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,4.38,0.0,0.2653240155754403,-0.3999999999999999,0.6084899749373434,bologna,0.23784637160433333,2,16.0,-0.6,0.6204199242708499,0,0,0.02747764397110694,0.20000000000000007,-0.011929949333506551,0,0.0,0.0
ac milan vs cremonese,ac milan,17,Christian Pulišić,F,90,6.9,0.0,0.0,2.0,1.0,39,33.0,84.6,0.0,0.0,2.0,0.0,0,0,2.0,7.0,0.5,0.0,0.2857142857142857,0.0,0.0,0,0.0,2.0,0.0,0.2857142857142857,7.1,0.0,0.0,0.0,4.26,0.07999999999999961,0.12428548097337906,-0.09999999999999998,0.7316964285714286,cremonese,0.22220565366508313,4,14.0,-0.19999999999999996,0.5212765369305616,0,0,-0.09792017269170407,0.09999999999999998,0.21041989164086694,0,0.0,0.0
ac milan vs napoli,ac milan,17,Christian Pulišić,F,59,8.5,1.0,1.0,1.0,1.0,24,23.0,95.8,0.0,0.0,0.0,0.0,0,0,1.0,5.0,1.0,1.0,0.2,0.0,2.0,0,0.0,0.0,0.0,0.0,7.566666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,4.806666666666667,0.6933333333333335,0.07969949371223253,0.07500000000000007,0.5178965759628876,napoli,0.06003593009962436,0,7.0,0.5,0.7022549480318443,0,0,0.019663563612608174,-0.42499999999999993,-0.18435837206895667,0,0.0,0.0
juventus vs ac milan,ac milan,17,Christian Pulišić,F,74,6.3,0.0,0.0,2.0,1.0,31,27.0,87.1,1.0,1.0,0.0,2.0,0,0,3.0,7.0,0.5,0.0,0.42857142857142855,0.14285714285714285,0.0,0,0.0,0.0,0.0,0.0,7.25,0.25,0.25,0.5,4.55,0.8633333333333334,0.09878264802321633,-0.06000000000000005,0.56131903659363,juventus,0.22251535823314356,2,15.0,-0.43333333333333335,0.6471123120300752,0,0,-0.12373271020992722,0.3733333333333333,-0.08579327543644522,0,0.0,0.0
lecce vs ac milan,ac milan,17,Christian Pulišić,M,13,8.0,1.0,0.0,1.0,1.0,7,6.0,85.7,1.0,1.0,0.0,1.0,0,0,3.0,4.0,1.0,1.0,0.75,0.25,1.0,0,0.0,0.0,0.0,0.0,7.425,0.5,0.25,0.75,4.755,1.0091666666666668,0.07601575117498684,0.21999999999999997,0.6218783148223255,lecce,0.12260425973427094,1,10.0,-0.2333333333333333,0.5794129331059608,0,0,-0.046588508559284106,0.45333333333333325,0.042465381716364714,0,0.0,0.0
udinese vs ac milan,ac milan,17,Christian Pulišić,F,63,9.0,2.0,1.0,3.0,3.0,26,23.0,88.5,4.0,0.0,0.0,3.0,0,0,8.0,11.0,1.0,0.6666666666666666,0.7272727272727273,0.36363636363636365,3.0,0,0.0,0.0,0.0,0.0,7.95,1.0,0.5,1.5,5.369999999999999,1.3766666666666676,0.059121345745549565,0.48000000000000004,0.6599439225638231,udinese,0.11428221460068592,2,9.0,-0.21999999999999997,0.5578078366240027,0,0,-0.05516086885513636,0.7,0.10213608593982038,0,0.0,0.0
atalanta vs como,como,59,Álvaro Morata,F,45,6.7,0.0,0.0,0.0,0.0,19,11.0,57.9,1.0,0.0,1.0,1.0,0,0,4.0,7.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0,0.0,2.0,0.0,0.14285714285714285,6.7,0.0,0.0,0.0,4.02,0.0,0.2981381675649192,-0.3999999999999999,0.5801115120267847,atalanta,0.12101910828025475,1,10.0,0.2,0.6548223591665159,0,0,0.17711905928466443,-0.5999999999999999,-0.0747108471397312,0,0.0,0.0
bologna vs como,como,59,Álvaro Morata,F,33,6.7,0.0,0.0,0.0,0.0,10,6.0,60.0,0.0,0.0,0.0,3.0,0,0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,4.02,0.0,0.2991500330187674,-0.6499999999999999,0.5832370192228938,bologna,0.20444879960803525,4,13.0,-0.5333333333333334,0.5088775010874294,0,0,0.09470123341073217,-0.11666666666666647,0.07435951813546449,0,0.0,0.0
como vs genoa,como,59,Álvaro Morata,F,65,6.6,0.0,1.0,2.0,0.0,19,15.0,78.9,1.0,0.0,1.0,3.0,0,0,6.0,11.0,0.0,0.0,0.5454545454545454,0.09090909090909091,1.0,0,0.0,1.3846153846153846,0.0,0.09090909090909091,6.666666666666667,0.0,0.3333333333333333,0.3333333333333333,4.133333333333334,0.003333333333333384,0.1948391311448636,-0.6,0.5307609455053564,genoa,0.251812836844684,2,17.0,-0.55,0.6198113655350498,0,0,-0.05697370569982038,-0.04999999999999993,-0.08905042002969343,0,0.0,0.0
como vs juventus,como,59,Álvaro Morata,F,89,6.9,0.0,0.0,1.0,1.0,29,25.0,86.2,3.0,0.0,2.0,1.0,0,0,6.0,14.0,1.0,0.0,0.42857142857142855,0.21428571428571427,0.0,0,0.0,2.0224719101123596,0.0,0.14285714285714285,6.725,0.0,0.25,0.25,4.134999999999999,0.015833333333333355,0.5860626389778767,-0.43999999999999995,0.638180736486062,juventus,0.47697207251347373,2,30.0,-0.6,0.6509523073623656,0,0,0.10909056646440296,0.16000000000000003,-0.01277157087630365,0,0.0,0.0
como vs juventus,como,59,Álvaro Morata,F,89,6.9,0.0,0.0,1.0,1.0,29,25.0,86.2,3.0,0.0,2.0,1.0,0,0,6.0,14.0,1.0,0.0,0.42857142857142855,0.21428571428571427,0.0,0,0.0,2.0224719101123596,0.0,0.14285714285714285,6.775,0.0,0.25,0.25,4.165,0.02249999999999999,0.5860626389778767,-0.43999999999999995,0.638180736486062,juventus,0.47697207251347373,2,30.0,-0.6,0.6509523073623656,0,0,0.10909056646440296,0.16000000000000003,-0.01277157087630365,0,0.0,0.0
como vs lazio,como,59,Álvaro Morata,F,21,7.0,0.0,0.0,1.0,0.0,4,4.0,100.0,2.0,0.0,0.0,3.0,0,0,5.0,6.0,0.0,0.0,0.8333333333333334,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,6.85,0.0,0.25,0.25,4.209999999999999,0.0299999999999999,0.21754042136207735,-0.28,0.668849607433388,lazio,0.17579617834394906,3,12.0,-0.44999999999999996,0.4969455267416113,0,0,0.04174424301812829,0.16999999999999993,0.17190408069177665,0,0.0,0.0
fiorentina vs como,como,59,Álvaro Morata,F,61,6.9,0.0,0.0,2.0,1.0,10,6.0,60.0,1.0,0.0,1.0,3.0,0,0,4.0,7.0,0.5,0.0,0.5714285714285714,0.14285714285714285,0.0,0,0.0,1.4754098360655739,0.0,0.14285714285714285,6.925000000000001,0.0,0.0,0.0,4.155,0.0024999999999996856,0.2991500330187674,-0.08000000000000007,0.6338657587694336,fiorentina,0.25565305183139575,4,16.0,-0.32499999999999996,0.49077584886737613,0,0,0.043496981187371664,0.24499999999999988,0.1430899099020575,0,0.0,0.0
as roma vs torino,torino,85,Cyril Ngonge,F,65,6.6,0.0,1.0,0.0,0.0,14,8.0,57.1,1.0,0.0,1.0,1.0,0,0,4.0,7.0,0.0,0.0,0.5714285714285714,0.14285714285714285,1.0,0,0.0,1.3846153846153846,0.0,0.14285714285714285,6.6,0.0,1.0,1.0,4.359999999999999,0.0,0.2633512983831455,-0.3999999999999999,0.4596929367982737,as roma,0.1499780809200856,2,11.0,-0.9333333333333332,0.6947117528991972,0,0,0.11337321746305992,0.5333333333333333,-0.23501881610092346,0,0.0,0.0
inter vs torino,torino,85,Cyril Ngonge,F,80,6.2,0.0,0.0,1.0,1.0,12,7.0,58.3,0.0,0.0,0.0,2.0,0,0,2.0,4.0,1.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,6.4,0.0,0.5,0.5,4.04,0.07999999999999996,0.0428522971394113,-0.19999999999999996,0.5976495390025195,inter,0.18167564919157275,0,14.0,0.7399999999999999,0.6873383564522224,0,0,-0.13882335205216145,-0.9399999999999998,-0.08968881744970292,0,0.0,0.0
lazio vs torino,torino,85,Cyril Ngonge,F,90,6.5,0.0,0.0,3.0,2.0,27,21.0,77.8,0.0,0.0,5.0,2.0,0,0,4.0,15.0,0.6666666666666666,0.0,0.26666666666666666,0.0,0.0,0,0.0,5.0,0.0,0.3333333333333333,6.433333333333334,0.0,0.3333333333333333,0.3333333333333333,3.993333333333333,0.043333333333333286,0.3514901050209829,0.06666666666666665,0.5903981921716055,lazio,0.19337947084762372,3,13.0,0.0,0.5493646582240271,0,0,0.15811063417335916,0.06666666666666665,0.04103353394757836,0,0.0,0.0
parma vs torino,torino,85,Cyril Ngonge,F,90,7.9,1.0,0.0,3.0,2.0,36,28.0,77.8,2.0,2.0,4.0,1.0,1,0,11.0,22.0,0.6666666666666666,0.5,0.5,0.09090909090909091,1.0,1,1.0,4.0,0.25,0.18181818181818182,6.8,0.25,0.25,0.5,4.28,0.5666666666666665,0.17718587145338738,-0.04999999999999993,0.5625366796516177,parma,0.14257716805487503,3,10.0,-0.8999999999999999,0.48410278426083797,0,0,0.03460870339851235,0.85,0.07843389539077972,0,0.0,0.0
torino vs fiorentina,torino,85,Cyril Ngonge,F,81,6.5,0.0,0.0,1.0,1.0,15,10.0,66.7,0.0,0.0,3.0,2.0,0,0,4.0,9.0,1.0,0.0,0.4444444444444444,0.0,0.0,0,0.0,3.333333333333333,0.0,0.3333333333333333,6.775,0.25,0.0,0.25,4.165,0.5824999999999999,0.32857196698450986,-0.07999999999999996,0.5573134462869502,fiorentina,0.18455005716152206,2,13.0,-0.24000000000000005,0.549882486959268,0,0,0.1440219098229878,0.1600000000000001,0.0074309593276822294,0,0.0,0.0
torino vs napoli,torino,85,Cyril Ngonge,F,28,6.2,0.0,0.0,0.0,0.0,4,2.0,50.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.775,0.25,0.0,0.25,4.165,0.5824999999999999,0.10399314061734444,-0.040000000000000036,0.4929657189013459,napoli,0.1155683488486036,2,9.0,0.38000000000000006,0.7519592617213766,0,0,-0.011575208231259168,-0.4200000000000001,-0.25899354282003073,0,0.0,0.0
juventus vs ac milan,juventus,86,Loïs Openda,F,21,6.3,0.0,0.0,1.0,0.0,2,1.0,50.0,0.0,0.0,1.0,2.0,0,0,2.0,3.0,0.0,0.0,0.6666666666666666,0.0,0.0,0,0.0,4.285714285714286,0.0,0.3333333333333333,6.3,0.0,0.0,0.0,3.78,0.0,0.22251535823314356,-0.43333333333333335,0.6471123120300752,ac milan,0.09878264802321633,2,8.0,-0.06000000000000005,0.56131903659363,0,0,0.12373271020992722,-0.3733333333333333,0.08579327543644522,0,0.0,0.0
juventus vs atalanta,juventus,86,Loïs Openda,F,64,6.7,0.0,0.0,0.0,0.0,18,14.0,77.8,0.0,0.0,1.0,1.0,0,0,4.0,7.0,0.0,0.0,0.5714285714285714,0.0,0.0,0,0.0,1.40625,0.0,0.14285714285714285,6.5,0.0,0.0,0.0,3.9,0.08000000000000014,0.042107386805775714,-0.19999999999999996,0.7955263157894736,atalanta,0.10027764167891555,4,7.0,-0.19999999999999996,0.538171607425755,0,0,-0.058170254873139836,0.0,0.25735470836371865,0,0.0,0.0
juventus vs inter,juventus,86,Loïs Openda,F,17,6.7,0.0,0.0,0.0,0.0,4,3.0,75.0,0.0,0.0,0.0,2.0,0,0,3.0,5.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,0.0,0.0,6.566666666666666,0.0,0.0,0.0,3.9399999999999995,0.053333333333333455,0.20162750569840016,0.12,0.5740700556538405,inter,0.12314225053078556,1,10.0,1.0999999999999999,0.7019709982585689,0,0,0.07848525516761459,-0.9799999999999999,-0.1279009426047284,0,0.0,0.0
verona vs juventus,juventus,86,Loïs Openda,F,33,6.9,0.0,0.0,1.0,1.0,11,8.0,72.7,2.0,0.0,0.0,1.0,0,0,4.0,5.0,1.0,0.0,0.8,0.4,0.0,0,0.0,0.0,0.0,0.0,6.65,0.0,0.0,0.0,3.99,0.06333333333333346,0.14226537793416777,0.26,0.6176926691729323,verona,0.27958431109621185,3,18.0,-0.34,0.4623470517229092,0,0,-0.13731893316204408,0.6000000000000001,0.15534561745002312,0,0.0,0.0
como vs juventus,juventus,116,Khéphren Thuram,M,90,6.2,0.0,0.0,2.0,0.0,32,26.0,81.2,0.0,0.0,2.0,2.0,0,0,6.0,14.0,0.0,0.0,0.42857142857142855,0.0,0.0,0,0.0,2.0,0.0,0.14285714285714285,6.2,0.0,0.0,0.0,3.7199999999999998,0.0,0.47697207251347373,-0.6,0.6509523073623656,como,0.5860626389778767,6,34.0,-0.43999999999999995,0.638180736486062,0,0,-0.10909056646440296,-0.16000000000000003,0.01277157087630365,0,0.0,0.0
como vs juventus,juventus,116,Khéphren Thuram,M,90,6.2,0.0,0.0,2.0,0.0,32,26.0,81.2,0.0,0.0,2.0,2.0,0,0,6.0,14.0,0.0,0.0,0.42857142857142855,0.0,0.0,0,0.0,2.0,0.0,0.14285714285714285,6.2,0.0,0.0,0.0,3.7199999999999998,0.0,0.47697207251347373,-0.6,0.6509523073623656,como,0.5860626389778767,6,34.0,-0.43999999999999995,0.638180736486062,0,0,-0.10909056646440296,-0.16000000000000003,0.01277157087630365,0,0.0,0.0
genoa vs juventus,juventus,116,Khéphren Thuram,M,90,7.0,0.0,0.0,1.0,0.0,41,36.0,87.8,6.0,1.0,2.0,0.0,0,0,7.0,12.0,0.0,0.0,0.5833333333333334,0.5,0.0,0,0.0,2.0,0.0,0.16666666666666666,6.466666666666666,0.0,0.0,0.0,3.8799999999999994,0.21333333333333324,0.21781602155805974,-0.35,0.5651578146599683,genoa,0.19071987224853462,1,14.0,-0.4666666666666666,0.5063486842105264,0,0,0.027096149309525114,0.11666666666666664,0.058809130449441915,0,0.0,0.0
juventus vs ac milan,juventus,116,Khéphren Thuram,M,21,6.3,0.0,0.0,1.0,0.0,13,11.0,84.6,1.0,1.0,0.0,0.0,0,0,1.0,3.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,6.425,0.0,0.0,0.0,3.8549999999999995,0.14916666666666661,0.22251535823314356,-0.43333333333333335,0.6471123120300752,ac milan,0.09878264802321633,2,8.0,-0.06000000000000005,0.56131903659363,0,0,0.12373271020992722,-0.3733333333333333,0.08579327543644522,0,0.0,0.0
juventus vs atalanta,juventus,116,Khéphren Thuram,M,58,6.9,0.0,0.0,0.0,0.0,45,41.0,91.1,1.0,0.0,0.0,1.0,0,0,3.0,4.0,0.0,0.0,0.75,0.25,0.0,0,0.0,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,3.96,0.16666666666666682,0.042107386805775714,-0.19999999999999996,0.7955263157894736,atalanta,0.10027764167891555,4,7.0,-0.19999999999999996,0.538171607425755,0,0,-0.058170254873139836,0.0,0.25735470836371865,0,0.0,0.0
juventus vs inter,juventus,116,Khéphren Thuram,M,90,7.6,1.0,0.0,1.0,1.0,42,36.0,85.7,1.0,0.0,0.0,1.0,0,0,4.0,6.0,1.0,1.0,0.6666666666666666,0.16666666666666666,1.0,0,0.0,0.0,0.0,0.0,6.95,0.25,0.0,0.25,4.27,0.28333333333333394,0.20162750569840016,0.12,0.5740700556538405,inter,0.12314225053078556,1,10.0,1.0999999999999999,0.7019709982585689,0,0,0.07848525516761459,-0.9799999999999999,-0.1279009426047284,0,0.0,0.0
juventus vs parma,juventus,116,Khéphren Thuram,M,90,7.7,0.0,0.0,5.0,2.0,67,60.0,89.6,3.0,2.0,1.0,1.0,0,0,8.0,11.0,0.4,0.0,0.7272727272727273,0.2727272727272727,0.0,0,0.0,1.0,0.0,0.09090909090909091,7.125,0.25,0.0,0.25,4.374999999999999,0.4291666666666674,0.11399640699003753,0.32000000000000006,0.6583191376879699,parma,0.1852577712450324,2,13.0,-1.125,0.5299233168147641,0,0,-0.07126136425499487,1.445,0.12839582087320578,0,0.0,0.0
verona vs juventus,juventus,116,Khéphren Thuram,M,57,6.9,0.0,1.0,0.0,0.0,44,40.0,90.9,1.0,0.0,0.0,0.0,0,0,4.0,6.0,0.0,0.0,0.6666666666666666,0.16666666666666666,1.0,0,0.0,0.0,0.0,0.0,7.275,0.25,0.25,0.5,4.565,0.18916666666666723,0.14226537793416777,0.26,0.6176926691729323,verona,0.27958431109621185,3,18.0,-0.34,0.4623470517229092,0,0,-0.13731893316204408,0.6000000000000001,0.15534561745002312,0,0.0,0.0
ac milan vs bologna,bologna,134,Juan Miranda,D,28,6.7,0.0,0.0,0.0,0.0,23,19.0,82.6,0.0,0.0,2.0,0.0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,3.214285714285714,6.428571428571428,0.5,1.0,6.7,0.0,0.0,0.0,4.02,0.0,0.23784637160433333,-0.6,0.6204199242708499,ac milan,0.2653240155754403,3,17.0,-0.3999999999999999,0.6084899749373434,0,0,-0.02747764397110694,-0.20000000000000007,0.011929949333506551,0,0.0,0.0
bologna vs como,bologna,134,Juan Miranda,D,8,6.6,0.0,0.0,0.0,0.0,2,1.0,50.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.65,0.0,0.0,0.0,3.99,0.005000000000000098,0.20444879960803525,-0.5333333333333334,0.5088775010874294,como,0.2991500330187674,3,19.0,-0.6499999999999999,0.5832370192228938,0,0,-0.09470123341073217,0.11666666666666647,-0.07435951813546449,0,0.0,0.0
bologna vs genoa,bologna,134,Juan Miranda,D,90,6.7,0.0,0.0,0.0,0.0,41,32.0,78.0,1.0,3.0,0.0,2.0,0,0,7.0,11.0,0.0,0.0,0.6363636363636364,0.09090909090909091,0.0,0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,4.0,0.0033333333333333765,0.15660772348670438,-0.22499999999999998,0.6085388579206638,genoa,0.24914257716805485,5,15.0,-1.0,0.43804851568576614,0,0,-0.09253485368135048,0.775,0.17049034223489762,0,0.0,0.0
bologna vs pisa,bologna,134,Juan Miranda,D,90,8.0,0.0,0.0,1.0,0.0,76,66.0,86.8,4.0,0.0,0.0,1.0,0,0,7.0,9.0,0.0,0.0,0.7777777777777778,0.4444444444444444,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.2,0.4466666666666666,0.21639719091948387,0.21999999999999997,0.6068493259542824,pisa,0.1659936812583419,2,12.0,-0.3,0.4289685818515483,0,0,0.05040350966114196,0.52,0.17788074410273413,0,0.0,0.0
cagliari vs bologna,bologna,134,Juan Miranda,D,60,6.9,0.0,0.0,0.0,0.0,27,25.0,92.6,0.0,2.0,1.0,0.0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1.5,1.5,1.0,0.5,7.050000000000001,0.0,0.0,0.0,4.23,0.4166666666666667,0.7596233730268624,0.3800000000000001,0.7357493374830518,cagliari,0.4772428376182985,2,30.0,-0.6,0.5702416323065729,0,0,0.28238053540856395,0.9800000000000001,0.16550770517647895,0,0.0,0.0
cagliari vs bologna,bologna,134,Juan Miranda,D,60,6.9,0.0,0.0,0.0,0.0,27,25.0,92.6,0.0,2.0,1.0,0.0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1.5,1.5,1.0,0.5,7.125,0.0,0.0,0.0,4.2749999999999995,0.34916666666666646,0.7596233730268624,0.3800000000000001,0.7357493374830518,cagliari,0.4772428376182985,2,30.0,-0.6,0.5702416323065729,0,0,0.28238053540856395,0.9800000000000001,0.16550770517647895,0,0.0,0.0
lecce vs bologna,bologna,134,Juan Miranda,D,90,6.5,0.0,0.0,0.0,0.0,42,35.0,83.3,1.0,0.0,1.0,1.0,0,0,6.0,12.0,0.0,0.0,0.5,0.08333333333333333,0.0,0,0.0,1.0,0.0,0.08333333333333333,7.075,0.0,0.0,0.0,4.245,0.4158333333333333,0.1849970344774233,0.52,0.6835869215470979,lecce,0.20431161195492406,4,13.0,-0.22499999999999998,0.4343932748538012,0,0,-0.01931457747750076,0.745,0.2491936466932967,0,0.0,0.0
bologna vs como,como,137,Sergi Roberto,M,45,6.7,0.0,0.0,1.0,0.0,35,31.0,88.6,0.0,0.0,0.0,2.0,0,0,3.0,5.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,4.02,0.0,0.2991500330187674,-0.6499999999999999,0.5832370192228938,bologna,0.20444879960803525,4,13.0,-0.5333333333333334,0.5088775010874294,0,0,0.09470123341073217,-0.11666666666666647,0.07435951813546449,0,0.0,0.0
como vs cremonese,como,137,Sergi Roberto,M,21,6.2,0.0,0.0,0.0,0.0,14,12.0,85.7,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0,3.87,0.125,0.2581036127801129,-0.6666666666666667,0.5859403717627403,cremonese,0.27414012738853494,4,17.0,-0.44999999999999996,0.5021467830969829,0,0,-0.016036514608422037,-0.21666666666666679,0.08379358866575737,0,0.0,0.0
como vs genoa,como,137,Sergi Roberto,M,17,6.9,0.0,0.0,0.0,0.0,11,9.0,81.8,0.0,1.0,2.0,0.0,1,0,1.0,4.0,0.0,0.0,0.25,0.0,0.0,1,5.294117647058823,10.588235294117647,0.5,0.5,6.6000000000000005,0.0,0.0,0.0,3.96,0.12999999999999998,0.1948391311448636,-0.6,0.5307609455053564,genoa,0.251812836844684,2,17.0,-0.55,0.6198113655350498,0,0,-0.05697370569982038,-0.04999999999999993,-0.08905042002969343,0,0.0,0.0
como vs lazio,como,137,Sergi Roberto,M,12,6.6,0.0,0.0,0.0,0.0,13,11.0,84.6,0.0,0.0,1.0,0.0,0,0,2.0,3.0,0.0,0.0,0.6666666666666666,0.0,0.0,0,0.0,7.5,0.0,0.3333333333333333,6.6,0.0,0.0,0.0,3.9599999999999995,0.08666666666666666,0.21754042136207735,-0.28,0.668849607433388,lazio,0.17579617834394906,3,12.0,-0.44999999999999996,0.4969455267416113,0,0,0.04174424301812829,0.16999999999999993,0.17190408069177665,0,0.0,0.0
fiorentina vs como,como,137,Sergi Roberto,M,89,6.2,0.0,0.0,3.0,1.0,68,64.0,94.1,0.0,0.0,1.0,1.0,1,0,1.0,5.0,0.3333333333333333,0.0,0.2,0.0,0.0,1,1.0112359550561798,1.0112359550561798,1.0,0.2,6.4750000000000005,0.0,0.0,0.0,3.8850000000000002,0.11583333333333344,0.2991500330187674,-0.08000000000000007,0.6338657587694336,fiorentina,0.25565305183139575,4,16.0,-0.32499999999999996,0.49077584886737613,0,0,0.043496981187371664,0.24499999999999988,0.1430899099020575,0,0.0,0.0
cagliari vs inter,inter,194,Stefan de Vrij,D,90,7.3,0.0,0.0,0.0,0.0,58,51.0,87.9,1.0,0.0,0.0,0.0,0,0,5.0,7.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,4.38,0.0,0.20250651125609215,-0.19999999999999996,0.6106283158246083,cagliari,0.16280052036696008,0,13.0,-0.43333333333333335,0.5518190110972618,0,0,0.03970599088913207,0.2333333333333334,0.05880930472734647,0,0.0,0.0
inter vs cremonese,inter,194,Stefan de Vrij,D,90,7.2,0.0,0.0,1.0,0.0,75,74.0,98.7,3.0,0.0,0.0,0.0,0,0,6.0,8.0,0.0,0.0,0.75,0.375,0.0,0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,0.0,4.35,0.0049999999999999645,0.10422698320787492,0.43333333333333335,0.7736835194604157,cremonese,0.08732102999618921,1,8.0,-0.12,0.4767399114875797,0,0,0.016905953211685712,0.5533333333333333,0.296943607972836,0,0.0,0.0
