player_id,name,team,position,minutes,goals,assists,shots_total,shots_on,passes_total,accurate_passes,tackles,interceptions,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_won,duels_total,goals_per_90,assists_per_90,shots_accuracy,pass_accuracy_pct,duel_success_rate,defensive_contrib_per_90,discipline_index
162931,Fran Pérez,Rayo Vallecano,M,653,1.0,0.0,8.0,5.0,178,146.0,9.0,2.0,8.0,7.0,2,0,23.0,64.0,0.138,0.0,0.625,82.022,35.938,1.516,0.551
179139,Leo Román,Mallorca,G,1620,0.0,0.0,0.0,0.0,540,353.0,1.0,1.0,1.0,1.0,2,0,3.0,4.0,0.0,0.0,,65.37,75.0,0.111,0.125
179955,Javier Rueda,Celta Vigo,D,210,1.0,0.0,2.0,1.0,91,71.0,3.0,6.0,5.0,6.0,1,0,14.0,24.0,0.429,0.0,0.5,78.022,58.333,3.857,0.964
179955,Javier Rueda,Celta Vigo,M,594,1.0,3.0,5.0,2.0,221,160.0,8.0,6.0,14.0,6.0,3,0,26.0,62.0,0.152,0.455,0.4,72.398,41.935,2.121,0.985
180496,Georges Mikautadze,Villarreal,F,1067,6.0,4.0,27.0,16.0,183,129.0,1.0,3.0,9.0,24.0,0,0,45.0,108.0,0.506,0.337,0.593,70.492,41.667,0.337,0.19
180927,Zaid Romero,Getafe,D,270,0.0,0.0,1.0,0.0,104,66.0,9.0,11.0,2.0,0.0,0,0,15.0,25.0,0.0,0.0,0.0,63.462,60.0,6.667,0.167
181259,Abel Bretones,Osasuna,D,495,0.0,0.0,5.0,1.0,151,121.0,13.0,4.0,5.0,9.0,2,0,30.0,52.0,0.0,0.0,0.2,80.132,57.692,3.091,0.591
181259,Abel Bretones,Osasuna,M,892,1.0,0.0,5.0,2.0,258,191.0,17.0,11.0,8.0,8.0,3,1,41.0,74.0,0.101,0.0,0.4,74.031,55.405,2.825,0.706
181421,Abdessamad Ezzalzouli,Real Betis,F,153,0.0,2.0,3.0,1.0,80,67.0,5.0,3.0,4.0,5.0,1,0,17.0,28.0,0.0,1.176,0.333,83.75,60.714,4.706,1.176
181421,Abdessamad Ezzalzouli,Real Betis,M,900,4.0,2.0,26.0,10.0,316,244.0,22.0,7.0,12.0,32.0,1,0,87.0,170.0,0.4,0.2,0.385,77.215,51.176,2.9,0.4
181582,José Copete,Valencia,D,1678,0.0,0.0,9.0,0.0,937,806.0,24.0,22.0,19.0,10.0,5,0,74.0,129.0,0.0,0.0,0.0,86.019,57.364,2.467,0.523
181701,Gerard Martín,Barcelona,D,1043,0.0,0.0,1.0,0.0,910,818.0,25.0,13.0,6.0,7.0,4,0,57.0,82.0,0.0,0.0,0.0,89.89,69.512,3.279,0.475
181734,Josep Chavarría,Rayo Vallecano,D,1912,1.0,2.0,9.0,2.0,937,796.0,40.0,25.0,26.0,29.0,6,1,100.0,183.0,0.047,0.094,0.222,84.952,54.645,3.06,0.683
182150,Sergio Lozano,Levante,M,11,0.0,0.0,0.0,0.0,7,7.0,2.0,0.0,0.0,0.0,0,0,2.0,5.0,0.0,0.0,,100.0,40.0,16.364,0.0
182181,Jesús Areso,Athletic Club,D,1247,0.0,1.0,1.0,0.0,467,391.0,17.0,15.0,16.0,5.0,3,0,56.0,97.0,0.0,0.072,0.0,83.726,57.732,2.31,0.505
